Lead_Id,Request_Hour,Request_Weekday,Request_MonthDay,Within24,Within48,Within72,WithinWeek,WithinWeeks,WithinMonth,ContactByEmail,ContactByTelephone,DistanceToDealer,Sale_or_NoSale,LeadProvider_Id,FirstNamePresent,LastNamePresent,AddressPresent,CityPresent,EmailPresent,TelephonePresent,PersonalInfo_Total,EmailUserNameLength,EmailUserNameBelievable,FIRST_NAME_LENGTH,FirstNameBelievable,LAST_NAME_LENGTH,LastNameBelievable,NameBelievable,NumberOfTelephones,Status,YearOfCarModel,Manufacturer,Model,ModelYearPresent,ManufacturerPresent,ModelPresent,TradeInModelYear,City,State
1008,10,7,26,0,1,0,0,0,0,0,1,55.49,0,LP001,1,1,1,1,1,1,6,10,0,5,1,7,1,1,1,NEW,2008,Ferrari,F2,1,1,1,2000,Meas,AZ
675,22,5,16,0,0,0,0,0,0,0,1,38.61,0,LP009,1,1,1,1,1,1,6,10,0,5,1,7,1,1,1,NEW,2008,BMW,Z4,1,1,1,2002,San Francisco,CA
779,12,2,2,0,0,0,1,0,0,0,1,231.95,0,LP001,1,1,1,1,1,1,6,6,0,6,1,5,1,1,1,NEW,2008,Acura,TSX,1,1,1,2006,New York,NY
966,13,6,23,0,0,0,0,0,1,0,1,30.08,0,LP008,1,1,1,1,1,1,6,7,0,6,1,5,1,1,1,NEW,2008,Suzuki,Aerio,1,1,1,1997,Valencia,CA
516,14,3,12,0,0,0,0,0,1,0,1,31.58,0,LP002,1,1,1,1,1,1,6,7,0,4,1,6,1,1,2,NEW,2008,Acura,RL,1,1,1,2003,Courtland,CA
120,12,7,11,0,0,0,0,0,1,0,1,70.97,0,LP010,1,1,1,1,1,1,6,12,0,5,1,6,1,1,1,NEW,2008,Infiniti,G35,1,1,1,2000,Albany,NY
121,19,5,9,0,0,0,0,0,1,0,1,61.71,0,LP004,1,1,1,1,1,1,6,14,0,7,1,4,1,1,1,NEW,2008,Audi,A8,1,1,1,2005,Hondo,NM
1194,17,4,8,0,0,0,0,0,1,0,1,3.67,0,LP004,1,1,1,1,1,1,6,10,0,8,1,5,1,1,1,NEW,2009,Jaguar,X-Type,1,1,1,2007,San Francisco,CA
1048,20,3,2,0,0,0,0,1,0,0,1,30.13,1,LP007,1,1,1,1,1,1,6,16,0,5,1,7,1,1,1,USED,2003,Hyundai,Sonata,1,1,1,1997,Elberta,AL
133,19,2,22,0,0,0,0,1,0,0,1,39.29,0,LP003,1,1,1,1,1,1,6,8,0,5,1,7,1,1,1,NEW,2009,Acura,TL,1,1,1,2007,Valencia,CA
597,8,7,11,0,0,0,0,0,1,0,1,1.86,0,LP010,1,1,1,1,1,1,6,9,0,5,1,3,1,1,1,NEW,2009,Infiniti,G35,1,1,1,2006,Foley,AL
126,12,2,28,0,0,0,0,0,1,0,1,36.27,0,LP005,1,1,1,1,1,1,6,9,0,5,1,5,1,1,2,NEW,2008,Audi,A6,1,1,1,2003,Farmington,NM
329,13,6,30,0,0,0,0,0,1,0,1,2.01,0,LP001,1,1,1,1,1,1,6,5,0,4,1,9,1,1,1,NEW,2008,Honda,Accord1,1,1,1,2005,San Francisco,CA
1009,0,5,7,0,0,0,0,0,1,0,1,31.71,0,LP010,1,1,1,1,1,1,6,6,0,5,1,8,1,1,1,NEW,2008,Hyundai,Accent,1,1,1,2003,Farmington,NM
817,12,4,16,0,0,0,0,0,1,0,1,27.99,0,LP006,1,1,1,1,1,1,6,5,0,6,1,10,1,1,2,NEW,2008,Ferrari,F2,1,1,1,2005,Marion,AR
1195,20,5,2,0,0,0,0,0,1,0,1,29.88,0,LP006,1,1,1,1,1,1,6,6,0,7,1,7,1,1,1,NEW,2008,Toyota,Highlander,1,1,1,1997,Foley,AL
526,13,6,6,0,0,0,0,0,1,0,1,29.31,0,LP004,1,1,1,1,1,1,6,9,0,8,1,8,1,1,2,NEW,2008,Audi,A4,1,1,1,2006,Los Angeles,CA
959,16,4,21,0,0,0,0,0,1,0,1,27.264,0,LP008,1,1,1,1,1,1,6,10,0,4,1,5,1,1,2,NEW,2008,Hyundai,Accent,1,1,1,1999,New York,NY
816,20,2,10,0,0,0,0,1,0,0,1,34.75,0,LP006,1,1,1,1,1,1,6,6,0,5,1,5,1,1,1,NEW,2009,Audi,A6,1,1,1,2007,Los Angeles,CA
1197,13,7,15,0,0,0,0,1,0,0,1,35.03,0,LP006,1,1,1,1,1,1,6,7,0,5,1,5,1,1,1,NEW,2009,Audi,A6,1,1,1,2006,Meas,AZ
1291,21,6,1,0,0,0,1,0,0,0,1,924.24,0,LP003,1,1,1,1,1,1,6,11,0,7,1,8,1,1,1,USED,2002,Suzuki,XL7,1,1,1,2002,Foley,AL
688,6,7,29,0,0,0,0,1,0,0,1,20.45,0,LP005,1,1,1,1,1,1,6,6,0,5,1,7,1,1,1,NEW,2008,Audi,A8,1,1,1,2005,Los Angeles,CA
1292,15,5,5,0,0,0,0,1,0,0,1,18.31,0,LP005,1,1,1,1,1,1,6,7,0,5,1,5,1,1,1,NEW,2008,Hyundai,Sonata,1,1,1,1996,Meas,AZ
1049,16,5,28,0,0,0,0,0,1,0,1,49.07,0,LP001,1,1,1,1,1,1,6,8,0,7,1,5,1,1,1,NEW,2008,Infiniti,QX4,1,1,1,2005,Payson,AZ
1196,2,7,24,0,0,0,0,0,1,0,1,31.13,0,LP007,1,1,1,1,1,1,6,8,0,4,1,5,1,1,1,NEW,2007,Ferrari,F1,1,1,1,2003,Meas,AZ
296,0,2,16,0,0,0,0,0,1,0,1,30.45,0,LP008,1,1,1,1,1,1,6,8,0,4,1,10,1,1,1,NEW,2008,Audi,A8,1,1,1,2002,Albany,NY
1293,12,6,3,0,0,0,0,0,1,0,1,32.08,0,LP005,1,1,1,1,1,1,6,7,0,3,1,5,1,1,1,NEW,2008,Infiniti,G35,1,1,1,2006,Foley,AL
407,21,7,14,0,0,0,0,0,1,0,1,31.84,0,LP007,1,1,1,1,1,1,6,8,0,6,1,5,1,1,1,NEW,2008,BMW,X6,1,1,1,2006,Foley,AL
1273,13,6,11,0,0,0,0,0,1,0,1,7.92,0,LP002,1,1,1,1,1,1,6,9,0,5,1,7,1,1,1,NEW,2008,Hyundai,Accent,1,1,1,2005,North Pole,AK
554,19,4,25,0,0,0,0,0,1,0,1,9.36,0,LP005,1,1,1,1,1,1,6,6,0,7,1,8,1,1,1,NEW,2008,Hyundai,Accent,1,1,1,1996,Valencia,CA
818,21,1,27,0,0,0,0,0,1,0,1,28.1,0,LP009,1,1,1,1,1,1,6,9,0,6,1,7,1,1,1,NEW,2008,Audi,A3,1,1,1,1999,Meas,AZ
165,2,2,28,0,0,0,0,0,1,0,1,40.19,0,LP006,1,1,1,1,1,1,6,11,0,7,1,6,1,1,1,NEW,2008,Acura,TSX,1,1,1,2007,New York,NY
960,20,6,1,0,0,0,0,0,1,0,1,27.54,0,LP005,1,1,1,1,1,1,6,10,0,3,1,7,1,1,1,NEW,2008,Suzuki,Reno,1,1,1,1997,Pell City,AL
868,12,3,30,0,0,0,0,1,0,0,1,27.264,0,LP001,1,1,1,1,1,1,6,12,0,6,1,5,1,1,1,NEW,2009,Acura,TL,1,1,1,2007,North Pole,AK
1193,17,6,24,0,0,0,0,1,0,0,1,21.13,0,LP008,1,1,1,1,1,1,6,8,0,7,1,6,1,1,1,NEW,2009,Toyota,Avalon,1,1,1,2001,Foley,AL
1191,15,4,8,0,0,0,0,1,0,0,1,23,0,LP008,1,1,1,1,1,1,6,8,0,5,1,6,1,1,1,NEW,2009,Audi,A8,1,1,1,2004,New York,NY
899,14,6,30,0,0,0,0,0,0,0,1,515.05,0,LP009,1,1,1,1,1,1,6,8,0,6,1,5,1,1,1,NEW,2008,Toyota,Highlander,1,1,1,2002,Conway,AR
1218,19,1,30,0,0,0,0,1,0,0,1,31.34,0,LP004,1,1,1,1,1,1,6,9,0,7,1,7,1,1,1,USED,1998,Toyota,Avalon,1,1,1,1998,Conway,AR
565,11,2,7,0,0,0,0,0,1,0,1,17.86,0,LP003,1,1,1,1,1,1,6,13,0,5,1,7,1,1,2,NEW,2008,Lexus,LS,1,1,1,1999,Conway,AR
674,12,2,14,0,0,0,0,0,1,0,1,14.39,0,LP004,1,1,1,1,1,1,6,9,0,7,1,10,1,1,2,NEW,2008,Toyota,Avalon,1,1,1,2008,Conway,AR
1192,14,4,6,0,0,0,0,0,1,0,1,22.39,0,LP003,1,1,1,1,1,1,6,21,0,6,1,7,1,1,2,NEW,2008,Acura,TSX,1,1,1,2003,Hondo,NM
967,11,5,17,0,0,0,0,0,1,0,1,24.52,0,LP003,1,1,1,1,1,1,6,11,0,6,1,6,1,1,2,NEW,2008,Volvo,S60,1,1,1,2002,Las Vegas,NM
1010,12,6,4,0,0,0,0,0,1,0,1,10.77,0,LP008,1,1,1,1,1,1,6,8,0,6,1,7,1,1,1,NEW,2008,Honda,Accord2,1,1,1,1997,Lake City,AR
617,20,5,11,0,0,0,0,0,1,0,1,20.76,0,LP006,1,1,1,1,1,1,6,7,0,5,1,4,1,1,1,NEW,2009,Lotus,L1,1,1,1,2006,Las Vegas,NM
134,6,6,27,0,0,0,0,0,1,0,1,14.19,0,LP005,1,1,1,1,1,1,6,7,0,9,1,3,1,1,1,NEW,2008,Hyundai,Accent,1,1,1,2008,San Francisco,CA
1011,12,3,16,0,0,0,0,0,1,0,1,27.264,0,LP007,1,1,1,1,1,1,6,15,0,7,1,8,1,1,1,NEW,2008,Jaguar,X-Type,1,1,1,1997,Hondo,NM
773,12,7,21,0,0,0,0,0,1,0,1,20.37,0,LP004,1,1,1,1,1,1,6,7,0,7,1,5,1,1,1,NEW,2008,Lexus,ES,1,1,1,2003,Conway,AR
254,9,6,6,0,0,0,0,0,1,0,1,10.6,0,LP006,1,1,1,1,1,1,6,8,0,5,1,5,1,1,1,NEW,2008,Volvo,S60,1,1,1,2001,Lake City,AR
132,18,7,6,0,0,0,1,0,0,0,1,46.26,0,LP001,1,1,1,1,1,1,6,8,0,4,1,10,1,1,1,NEW,2009,Infiniti,QX4,1,1,1,1997,Pell City,AL
160,19,4,12,0,0,0,0,0,0,0,1,32.25,1,LP002,1,1,1,1,1,1,6,5,0,6,1,4,1,1,1,NEW,2009,Acura,RL,1,1,1,1999,Courtland,CA
161,1,3,9,0,0,0,1,0,0,0,1,32.05,0,LP010,1,1,1,1,1,1,6,10,0,7,1,6,1,1,1,USED,2001,Audi,A6,1,1,1,1999,Courtland,CA
1050,3,7,26,0,0,0,0,0,0,0,1,1830.15,0,LP006,1,1,1,1,1,1,6,8,0,7,1,4,1,1,1,NEW,2008,Audi,A6,1,1,1,1997,New York,NY
503,19,2,1,0,0,0,0,0,0,0,1,47.24,0,LP008,1,1,1,1,1,1,6,11,0,5,1,5,1,1,2,NEW,2009,Infiniti,G37,1,1,1,2008,Hondo,NM
432,18,2,28,0,0,0,0,0,1,0,1,19.21,0,LP003,1,1,1,1,1,1,6,8,0,8,1,5,1,1,1,NEW,2008,Hyundai,Sonata,1,1,1,1999,Hondo,NM
1012,15,6,30,0,0,0,0,0,1,0,1,45.01,0,LP005,1,1,1,1,1,1,6,14,0,5,1,7,1,1,2,NEW,2008,Infiniti,G35,1,1,1,2004,New York,NY
598,14,6,20,0,0,0,0,0,1,0,1,29.06,0,LP009,1,1,1,1,1,1,6,8,0,4,1,7,1,1,2,NEW,2008,Volvo,C30,1,1,1,2007,San Francisco,CA
527,13,6,18,0,0,0,0,0,1,0,1,40.09,0,LP005,1,1,1,1,1,1,6,15,0,9,1,6,1,1,2,NEW,2008,Toyota,Camry,1,1,1,2008,Courtland,CA
171,21,4,3,0,0,0,0,0,1,0,1,59.55,0,LP002,1,1,1,1,1,1,6,8,0,5,1,5,1,1,1,NEW,2008,Chevrolet,Suburban,1,1,1,2007,North Pole,AK
1294,11,2,16,0,0,0,0,0,1,0,1,29.23,0,LP005,1,1,1,1,1,1,6,5,0,7,1,5,1,1,2,NEW,2008,Lexus,LS,1,1,1,1996,Wassila,AK
164,4,7,2,0,1,0,0,0,0,0,1,72.24,0,LP002,1,1,1,1,1,1,6,8,0,5,1,4,1,1,1,NEW,2008,Jaguar,S-Type,1,1,1,2007,San Francisco,CA
1219,23,2,27,0,0,0,0,0,0,0,1,72.01,0,LP001,1,1,1,1,1,1,6,14,0,8,1,4,1,1,1,NEW,2008,Honda,Fit,1,1,1,2005,Conway,AR
517,12,3,17,0,0,0,0,1,0,0,1,27.264,0,LP005,1,1,1,1,1,1,6,8,0,3,1,7,1,1,1,NEW,2009,Toyota,Corolla,1,1,1,2003,Meas,AZ
1274,21,4,28,0,0,0,0,1,0,0,1,11.37,0,LP010,1,1,1,1,1,1,6,10,0,5,1,5,1,1,1,NEW,2008,Audi,A6,1,1,1,1999,Globe,AZ
602,9,2,29,0,0,0,0,1,0,0,1,21.79,0,LP003,1,1,1,1,1,1,6,12,0,4,1,7,1,1,1,NEW,2009,Lotus,L1,1,1,1,2000,Valencia,CA
1295,23,6,31,0,0,0,0,1,0,0,1,27.264,0,LP007,1,1,1,1,1,1,6,7,0,5,1,6,1,1,1,NEW,2009,Suzuki,Aerio,1,1,1,2008,Las Vegas,NM
968,12,7,30,0,0,0,1,0,0,0,1,89.35,0,LP008,1,1,1,1,1,1,6,12,0,5,1,7,1,1,1,USED,2003,Chevrolet,Silverado,1,1,1,1997,Albany,NY
1275,9,3,24,0,0,0,1,0,0,0,1,38.39,0,LP002,1,1,1,1,1,1,6,12,0,7,1,4,1,1,1,USED,2005,Hyundai,Sonata,1,1,1,1996,Wassila,AK
774,17,6,1,0,0,0,0,0,1,0,1,27.49,0,LP002,1,1,1,1,1,1,6,12,0,3,1,8,1,1,1,NEW,2008,Infiniti,G35,1,1,1,2007,Marion,AR
1276,16,1,14,0,0,0,0,0,1,0,1,101.47,0,LP008,1,1,1,1,1,1,6,8,0,8,1,5,1,1,1,NEW,2008,Infiniti,G37,1,1,1,1998,San Francisco,CA
1051,16,2,16,0,0,0,0,0,1,0,1,31.44,0,LP002,1,1,1,1,1,1,6,15,0,5,1,6,1,1,2,NEW,2008,Toyota,Avalon,1,1,1,2002,North Pole,AK
819,17,6,24,0,0,0,0,0,1,0,1,35.67,0,LP006,1,1,1,1,1,1,6,3,0,4,1,6,1,1,1,NEW,2009,BMW,3 Series,1,1,1,2003,Conway,AR
1220,15,2,7,0,0,0,0,0,1,0,1,31.78,0,LP005,1,1,1,1,1,1,6,9,0,5,1,16,1,1,1,NEW,2008,Suzuki,XL7,1,1,1,2003,Elberta,AL
124,20,3,8,0,0,0,0,0,1,0,1,29.59,0,LP002,1,1,1,1,1,1,6,10,0,7,1,6,1,1,1,NEW,2008,Infiniti,G35,1,1,1,2000,North Pole,AK
771,23,6,27,0,0,0,0,0,1,0,1,33.52,0,LP007,1,1,1,1,1,1,6,13,0,6,1,6,1,1,1,NEW,2008,Chevrolet,Suburban,1,1,1,2007,Elberta,AL
1013,10,5,29,0,0,0,0,0,1,0,1,30.74,0,LP005,1,1,1,1,1,1,6,5,0,7,1,4,1,1,2,NEW,2008,Chevrolet,Suburban,1,1,1,1998,Foley,AL
162,17,1,25,0,0,0,0,0,1,0,1,36.24,0,LP004,1,1,1,1,1,1,6,11,0,6,1,5,1,1,2,NEW,2008,BMW,X6,1,1,1,2007,Marion,AR
163,3,3,27,0,0,0,0,0,1,0,1,35.69,0,LP001,1,1,1,1,1,1,6,14,0,5,1,6,1,1,1,NEW,2008,Toyota,Avalon,1,1,1,1999,Payson,AZ
199,14,7,24,0,0,0,0,0,1,0,1,38.85,0,LP001,1,1,1,1,1,1,6,13,0,6,1,6,1,1,2,NEW,2008,Ferrari,F2,1,1,1,1999,Payson,AZ
200,1,5,18,0,0,0,0,0,1,0,1,34.52,0,LP001,1,1,1,1,1,1,6,13,0,8,1,5,1,1,1,NEW,2008,Infiniti,G35,1,1,1,2002,Elberta,AL
1052,22,2,23,0,0,0,0,0,1,0,1,36.86,0,LP003,1,1,1,1,1,1,6,13,0,5,1,6,1,1,2,NEW,2008,BMW,X6,1,1,1,2005,Valencia,CA
689,2,7,21,0,0,0,0,0,1,0,1,35.4,0,LP001,1,1,1,1,1,1,6,9,0,6,1,6,1,1,1,NEW,2008,Chevrolet,Silverado,1,1,1,1998,Meas,AZ
566,22,3,3,0,0,0,0,0,1,0,1,32.32,0,LP010,1,1,1,1,1,1,6,10,0,5,1,8,1,1,2,NEW,2008,Acura,RL,1,1,1,2000,Marion,AR
618,3,6,6,0,0,0,0,0,1,0,1,33.69,0,LP007,1,1,1,1,1,1,6,15,0,6,1,5,1,1,2,NEW,2008,Audi,A3,1,1,1,1999,Meas,AZ
599,20,6,7,0,0,0,0,0,1,0,1,21.08,0,LP002,1,1,1,1,1,1,6,9,0,4,1,5,1,1,1,NEW,2009,Acura,TSX,1,1,1,1998,Payson,AZ
1277,11,7,2,0,0,0,0,1,0,0,1,17.51,0,LP003,1,1,1,1,1,1,6,8,0,7,1,8,1,1,1,NEW,2008,BMW,3 Series,1,1,1,1999,Albany,NY
297,23,5,10,0,0,0,0,1,0,0,1,18.59,0,LP001,1,1,1,1,1,1,6,6,0,8,1,5,1,1,1,NEW,2008,Toyota,Corolla,1,1,1,1998,Conway,AR
601,10,5,23,0,0,0,0,1,0,0,1,55.01,0,LP008,1,1,1,1,1,1,6,8,0,4,1,4,1,1,1,NEW,2008,Hyundai,Sonata,1,1,1,2005,San Francisco,CA
772,19,5,24,0,0,0,1,0,0,0,1,164.81,0,LP001,1,1,1,1,1,1,6,8,0,6,1,4,1,1,1,USED,2005,Audi,A3,1,1,1,2000,Los Angeles,CA
1296,9,2,4,0,0,0,0,1,0,0,1,19.3,0,LP010,1,1,1,1,1,1,6,15,0,5,1,7,1,1,1,NEW,2009,Lexus,LS,1,1,1,2008,Globe,AZ
229,13,3,29,0,0,0,0,0,1,0,1,6.47,0,LP006,1,1,1,1,1,1,6,8,0,6,1,4,1,1,1,NEW,2008,BMW,3 Series,1,1,1,2008,San Francisco,CA
455,0,5,11,0,0,0,0,0,1,0,1,6.8,0,LP010,1,1,1,1,1,1,6,13,0,7,1,6,1,1,1,NEW,2009,Suzuki,XL7,1,1,1,2004,Las Vegas,NM
1053,16,3,29,0,0,0,0,0,1,0,1,10.24,0,LP009,1,1,1,1,1,1,6,7,0,6,1,9,1,1,1,NEW,2008,Acura,RL,1,1,1,1997,Foley,AL
502,21,4,12,0,0,0,0,0,1,0,1,1.67,0,LP002,1,1,1,1,1,1,6,6,0,3,1,10,1,1,1,NEW,2009,Mercedes Benz,C Class,1,1,1,2008,Pell City,AL
673,19,5,24,0,0,0,0,0,0,0,1,27.264,0,LP010,1,1,0,1,1,1,5,9,0,8,1,7,1,1,1,USED,2002,Honda,Accord1,1,1,1,2008,San Francisco,CA
1014,11,6,4,0,0,0,0,0,1,0,1,28.87,0,LP009,1,1,1,1,1,1,6,6,0,5,1,8,1,1,1,NEW,2008,Jaguar,S-Type,1,1,1,1998,Hondo,NM
820,17,3,3,0,0,0,0,0,1,0,1,45.24,0,LP002,1,1,1,1,1,1,6,12,0,6,1,6,1,1,2,NEW,2008,Acura,TSX,1,1,1,1996,Conway,AR
135,23,7,11,0,0,0,0,0,1,0,1,52.36,0,LP009,1,1,1,1,1,1,6,11,0,7,1,9,1,1,1,NEW,2009,Chevrolet,Silverado,1,1,1,2007,Valencia,CA
255,12,7,30,0,0,0,0,0,1,0,1,30.5,0,LP010,1,1,1,1,1,1,6,12,0,6,1,7,1,1,1,NEW,2008,Infiniti,QX4,1,1,1,1998,Courtland,CA
128,23,5,9,0,0,0,0,0,1,0,1,31.68,0,LP009,1,1,1,1,1,1,6,14,0,6,1,9,1,1,1,NEW,2008,Suzuki,Reno,1,1,1,1996,Elberta,AL
469,10,6,19,0,0,0,0,0,1,0,1,28.91,0,LP003,1,1,1,1,1,1,6,7,0,3,1,6,1,1,1,NEW,2008,Volvo,C30,1,1,1,2004,Pell City,AL
900,9,4,1,0,0,0,0,0,1,0,1,38.28,0,LP008,1,1,1,1,1,1,6,9,0,6,1,7,1,1,1,NEW,2009,Infiniti,G35,1,1,1,2004,Globe,AZ
389,16,3,12,0,0,0,0,0,1,0,1,28.42,0,LP007,1,1,1,1,1,1,6,5,0,7,1,6,1,1,2,NEW,2008,Jaguar,XF,1,1,1,2007,Farmington,NM
131,9,4,1,0,0,0,0,0,1,0,1,49.9,0,LP007,1,1,1,1,1,1,6,9,0,6,1,7,1,1,1,NEW,2009,Ferrari,F2,1,1,1,2005,Pell City,AL
365,13,5,16,0,0,0,0,0,1,0,1,34.96,0,LP001,1,1,1,1,1,1,6,7,0,7,1,6,1,1,1,NEW,2008,Acura,TL,1,1,1,2001,Globe,AZ
1015,12,7,30,0,0,0,0,0,1,0,1,34.62,0,LP003,1,1,1,1,1,1,6,3,0,6,1,9,1,1,1,NEW,2008,BMW,X6,1,1,1,2000,Conway,AR
969,21,7,26,0,0,0,0,0,1,0,1,54.77,0,LP009,1,1,1,1,1,1,6,8,0,6,1,3,1,1,1,NEW,2008,Volvo,S60,1,1,1,2007,Pell City,AL
470,19,4,13,0,0,0,0,0,1,0,1,42.5,0,LP001,1,1,1,1,1,1,6,14,0,4,1,10,1,1,1,NEW,2008,BMW,X6,1,1,1,2000,Hondo,NM
518,6,3,28,0,0,0,0,1,0,0,1,29.41,0,LP002,1,1,1,1,1,1,6,11,0,4,1,6,1,1,1,NEW,2008,BMW,X6,1,1,1,2002,San Francisco,CA
600,16,3,15,0,0,0,0,1,0,0,1,29.73,0,LP002,1,1,1,1,1,1,6,7,0,7,1,8,1,1,1,NEW,2009,Ferrari,F1,1,1,1,2007,Elberta,AL
1054,22,4,29,0,0,0,0,1,0,0,1,30.29,0,LP005,1,1,1,1,1,1,6,7,0,5,1,6,1,1,1,NEW,2009,BMW,Z4,1,1,1,2005,Courtland,CA
1221,14,7,12,0,0,0,0,1,0,0,1,29.74,0,LP007,1,1,1,1,1,1,6,9,0,6,1,5,1,1,1,NEW,2008,Audi,A3,1,1,1,2001,Globe,AZ
1190,16,5,18,0,0,0,0,1,0,0,1,31.15,0,LP003,1,1,1,1,1,1,6,8,0,4,1,10,1,1,1,NEW,2008,Toyota,Highlander,1,1,1,2001,Farmington,NM
125,8,2,10,0,0,0,0,1,0,0,1,31.15,0,LP003,1,1,1,1,1,1,6,10,0,6,1,4,1,1,1,NEW,2008,Toyota,Highlander,1,1,1,2004,Los Angeles,CA
330,10,7,24,0,0,0,0,1,0,0,1,30.31,0,LP007,1,1,1,1,1,1,6,16,0,3,1,7,1,1,1,NEW,2008,Toyota,Corolla,1,1,1,2006,Courtland,CA
769,14,1,1,0,0,0,0,1,0,0,1,27.76,0,LP001,1,1,1,1,1,1,6,10,0,5,1,7,1,1,1,NEW,2008,Lotus,L1,1,1,1,2000,San Francisco,CA
528,13,1,16,0,0,0,0,1,0,0,1,29.92,0,LP004,1,1,1,1,1,1,6,11,0,3,1,7,1,1,1,NEW,2009,BMW,Z4,1,1,1,2004,Courtland,CA
669,16,6,24,0,0,0,0,1,0,0,1,29.79,0,LP004,1,1,1,1,1,1,6,6,0,3,1,7,1,1,1,NEW,2009,Volvo,S60,1,1,1,2003,New York,NY
821,21,1,29,0,0,0,0,1,0,0,1,29.69,0,LP006,1,1,1,1,1,1,6,7,0,3,1,6,1,1,1,NEW,2008,Toyota,Avalon,1,1,1,2007,San Francisco,CA
408,16,4,15,0,0,0,0,1,0,0,1,28.3,0,LP001,1,1,1,1,1,1,6,11,0,9,1,19,1,1,1,NEW,2008,Toyota,Corolla,1,1,1,2003,Los Angeles,CA
130,15,7,8,0,0,0,0,1,0,0,1,29.22,0,LP010,1,1,1,1,1,1,6,6,0,4,1,5,1,1,1,NEW,2008,Volvo,C30,1,1,1,2004,Lake City,AR
901,15,4,30,0,0,0,0,1,0,0,1,39.76,1,LP001,1,1,1,1,1,1,6,13,0,4,1,7,1,1,1,NEW,2008,Hyundai,Sonata,1,1,1,2001,Payson,AZ
129,22,4,3,0,0,0,0,1,0,0,1,37.69,0,LP008,1,1,1,1,1,1,6,12,0,4,1,7,1,1,1,NEW,2008,Suzuki,XL7,1,1,1,2002,Lake City,AR
433,17,4,2,0,0,0,0,1,0,0,1,39.27,1,LP002,1,1,1,1,1,1,6,10,0,3,1,6,1,1,1,NEW,2008,Suzuki,XL7,1,1,1,1997,Valencia,CA
567,14,2,7,0,0,0,0,1,0,0,1,29.56,0,LP007,1,1,1,1,1,1,6,9,0,7,1,7,1,1,1,NEW,2008,Ferrari,F1,1,1,1,2006,New York,NY
619,11,6,4,0,0,0,0,0,1,0,1,38.27,0,LP002,1,1,1,1,1,1,6,9,0,6,1,8,1,1,2,NEW,2008,Jaguar,XF,1,1,1,2003,Valencia,CA
670,13,5,31,0,0,0,0,0,1,0,1,33.23,0,LP005,1,1,1,1,1,1,6,12,0,7,1,5,1,1,1,NEW,2008,Acura,TSX,1,1,1,2006,Courtland,CA
1055,11,7,11,0,0,0,0,0,1,0,1,41.31,0,LP002,1,1,1,1,1,1,6,11,0,5,1,5,1,1,1,NEW,2009,Volvo,C70,1,1,1,2006,Marion,AR
770,13,5,31,0,0,0,0,0,1,0,1,47.27,0,LP005,1,1,1,1,1,1,6,12,0,7,1,5,1,1,1,NEW,2008,Audi,A8,1,1,1,1998,Elberta,AL
1189,16,6,27,0,0,0,0,0,1,0,1,47.03,0,LP001,1,1,1,1,1,1,6,10,0,4,1,6,1,1,1,NEW,2008,Audi,A6,1,1,1,2001,Foley,AL
1297,22,7,31,0,0,0,0,0,1,0,1,41.8,0,LP005,1,1,1,1,1,1,6,14,0,6,1,7,1,1,1,NEW,2008,Toyota,Camry,1,1,1,1998,Wassila,AK
1278,12,7,5,0,0,0,0,0,1,0,1,58.13,0,LP010,1,1,1,1,1,1,6,6,0,6,1,5,1,1,1,NEW,2008,Hyundai,Accent,1,1,1,1998,Los Angeles,CA
553,14,5,18,0,0,0,0,1,0,0,1,34.48,0,LP004,1,1,1,1,1,1,6,14,0,6,1,6,1,1,1,NEW,2009,Jaguar,X-Type,1,1,1,2001,Hondo,NM
1222,18,1,21,0,0,0,0,1,0,0,1,47.87,0,LP003,1,1,1,1,1,1,6,8,0,4,1,9,1,1,1,NEW,2009,BMW,7 Series,1,1,1,2006,Los Angeles,CA
201,9,1,21,0,0,0,0,1,0,0,1,37.98,0,LP006,1,1,1,1,1,1,6,4,0,4,1,7,1,1,1,NEW,2009,Volvo,C30,1,1,1,2005,Hondo,NM
256,15,5,11,0,0,0,0,1,0,0,1,64.83,0,LP009,1,1,1,1,1,1,6,16,0,5,1,5,1,1,1,NEW,2009,Honda,Accord2,1,1,1,2002,Las Vegas,NM
671,13,2,6,0,0,0,0,1,0,0,1,43.05,0,LP002,1,1,1,1,1,1,6,9,0,4,1,7,1,1,1,NEW,2009,Toyota,Highlander,1,1,1,1998,Foley,AL
690,9,6,23,0,0,0,0,1,0,0,1,116.07,1,LP004,1,1,1,1,1,1,6,6,0,3,1,8,1,1,1,USED,2003,Ferrari,F2,1,1,1,1998,Valencia,CA
603,23,2,17,0,0,0,0,1,0,0,1,87.72,0,LP006,1,1,1,1,1,1,6,16,0,6,1,10,1,1,1,NEW,2008,Suzuki,XL7,1,1,1,2005,Courtland,CA
501,15,7,5,0,0,0,0,1,0,0,1,49.36,0,LP002,1,1,1,1,1,1,6,6,0,6,1,9,1,1,1,NEW,2008,BMW,7 Series,1,1,1,2002,Globe,AZ
519,21,5,4,0,0,0,0,1,0,0,1,64.34,0,LP004,1,1,1,1,1,1,6,18,0,8,1,5,1,1,1,USED,2001,Acura,TSX,1,1,1,2002,Meas,AZ
